# graphite diffusivity wrt SOC
0.010859324000830811, 4.0353282001650723e-13
0.028281354335962572, 3.0888747671128125e-13
0.042629603187347515, 2.4710242041339343e-13
0.055955243892754025, 1.9885576646199955e-13
0.06825957617126815, 1.6006493706103412e-13
0.07954682410991992, 1.2649290122532324e-13
0.08981213542412103, 1.0026175405786477e-13
0.0990547140359313, 7.99884599508848e-14
0.10727819915879183, 6.320869296963053e-14
0.11447417511161989, 5.134419348657974e-14
0.12167299419994898, 4.118737380527424e-14
0.12989761657700988, 3.238447579852564e-14
0.13812394483537133, 2.5272289338719067e-14
0.145327881567602, 1.982084565140399e-14
0.1515077208924014, 1.574108673543263e-14
0.15870710860783055, 1.2595607667413202e-14
0.16692888784939058, 1.0028446368514071e-14
0.17617248998998114, 7.964649327564064e-15
0.18644235032098377, 6.1876962403265015e-15
0.1977340714594903, 4.7944326974621315e-15
0.21004219458533901, 3.795242787997035e-15
0.22336951409456507, 3.0317090698061164e-15
0.23771581336732084, 2.4462211398082626e-15
0.25614999501760166, 1.9491579621912725e-15
0.2786546014549553, 1.6563622165816095e-15
0.3011387373167023, 1.5404381859980721e-15
0.3236036432437886, 1.5593346569165685e-15
0.34604042797610207, 1.7867276314040807e-15
0.3653962359995007, 2.208535054805727e-15
0.38066574198562647, 2.7452527768541636e-15
0.39491456232692207, 3.403809188134887e-15
0.4091614330895886, 4.2567639360859596e-15
0.42340407976522504, 5.423489820560109e-15
0.4366313750597806, 6.732449982422209e-15
0.44883676622286267, 8.381166133678892e-15
0.4610398828775441, 1.0538751700356097e-14
0.4722225034297621, 1.3207357556115394e-14
0.48558783972225744, 1.6972305601602556e-14
0.4998400898778083, 1.796823727307973e-14
0.5151047201121957, 1.3839748729192327e-14
0.5263899209932867, 1.1036115038737398e-14
0.5376737571693375, 8.853526221730768e-15
0.5489602469385224, 7.020004001240867e-15
0.5612672328101707, 5.58491286021367e-15
0.5735696696650174, 4.533172663383614e-15
0.5858758973671989, 3.6185321797779456e-15
0.6002267185792751, 2.8621055067861064e-15
0.6196774356350316, 2.328497063362736e-15
0.6421727372652914, 2.0615476349264555e-15
0.6646603882763851, 1.8877928592515317e-15
0.6871372870659478, 1.8125711189563792e-15
0.709604053954453, 1.8198191515377855e-15
0.7320611024888821, 1.907051126468214e-15
0.7544958194862859, 2.2051544002404937e-15
0.7758984886355302, 2.6740390897520402e-15
0.7942326185013417, 3.311449896801294e-15
0.8105254908029131, 4.0781256560882635e-15
0.8268169415367339, 5.053868048016631e-15
0.843106686389254, 6.310332609747737e-15
0.8583742427967507, 7.911553823840673e-15
0.8726211135594171, 9.894096623606981e-15
0.8868673344625404, 1.2408930115019797e-14
0.901111280857263, 1.5719761013306497e-14
0.9143338646701313, 1.9923150762620936e-14
0.9265400140026805, 2.4719415579058105e-14
0.9387419934031616, 3.123918005950951e-14
0.9509439728036426, 3.947853733310816e-14
0.9621284129625809, 4.908006052458755e-14
0.9722936459071498, 6.04678091555375e-14
0.9868929571620062, 7.171830088494515e-14
0.992284679325951, 9.138475884772803e-14
0.9966710687767701, 1.0855175799941791e-13

